#                <userDataType codeMap="center=0,north=1,north-east=2,south=3,south-east=4,? = 0 1 2 3 4 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="5"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="5" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.2</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SubG1_BI_fin_v2_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_north-east	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_north_north-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_north-east_south	geoSubstModelLogger.location.relGeoRate_north-east_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.SubG1_BI_fin_v2_seqs	rateAC.SubG1_BI_fin_v2_seqs	rateAG.SubG1_BI_fin_v2_seqs	rateAT.SubG1_BI_fin_v2_seqs	rateCG.SubG1_BI_fin_v2_seqs	rateGT.SubG1_BI_fin_v2_seqs	freqParameter.SubG1_BI_fin_v2_seqs.1	freqParameter.SubG1_BI_fin_v2_seqs.2	freqParameter.SubG1_BI_fin_v2_seqs.3	freqParameter.SubG1_BI_fin_v2_seqs.4	gammaShape.SubG1_BI_fin_v2_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	PopSizes.11	PopSizes.12	PopSizes.13	PopSizes.14	PopSizes.15	PopSizes.16	PopSizes.17	PopSizes.18	PopSizes.19	PopSizes.20	PopSizes.21	PopSizes.22	PopSizes.23	PopSizes.24	PopSizes.25	PopSizes.26	PopSizes.27	PopSizes.28	PopSizes.29	PopSizes.30	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	GroupSizes.11	GroupSizes.12	GroupSizes.13	GroupSizes.14	GroupSizes.15	GroupSizes.16	GroupSizes.17	GroupSizes.18	GroupSizes.19	GroupSizes.20	GroupSizes.21	GroupSizes.22	GroupSizes.23	GroupSizes.24	GroupSizes.25	GroupSizes.26	GroupSizes.27	GroupSizes.28	GroupSizes.29	GroupSizes.30	BICEPSPopSize	
194400000	-42726.732487382535	-42623.7699739518	-102.9625134307318	-42524.01739201972	0.580383989513393	1	1	1	1	1	0	0	0	1	0	1.5875622182136107	2.5524947288703066	1.611385505829154	1.0137647918765864	0.8027136453045057	0.23757675105214607	4.060858970743903	0.2755589000149993	0.688333087433973	0.1657302475777883	1.4260259043687271	1.5875622182136107	2.5524947288703066	1.611385505829154	1.0137647918765864	0.8027136453045057	0.0	0.0	0.0	0.688333087433973	0.0	6.043030284705945E-4	0.048783255499878726	0.1744555832975142	0.02315705413167673	0.03016356655861128	0.11602752955737142	0.2968716222723351	0.1837873210220273	0.1957229730109175	0.32361808369472134	0.043429574633829744	-80.40637073415527	1.8156427017173105	2.513238315130846	3.987877685174187	1.5305063362089848	2.8039156541825085	2.1686372011371686	2.5455320463291113	2.740326682956774	9.749917793340511	3.590574926735379	3.2334225888446975	1.1569310872107454	0.6612929232912262	0.4193691381256004	0.19885856259656043	0.28124732394495744	0.23528937277601786	0.4247373345016124	0.6760604554342694	0.8362334194529973	0.45085264408678916	0.168388495642819	0.9585569532377908	0.37408308223207193	0.19669602505366107	0.12425641558153945	0.08870405582047602	0.05006012880343172	0.022944611314198445	0.02209199637477193	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.394262632664294	
195300000	-42749.36838039045	-42646.66396249911	-102.70441789134212	-42535.29086435377	0.614604892802794	1	1	1	1	1	0	0	0	0	1	1.168647528765793	1.5553741804661398	0.3170715278129847	0.5068957334550346	0.5111685589270167	2.0236078888399422	2.1484095221039197	1.2230887649483773	1.8524430320848093	0.07920896701144983	1.458254034408489	1.168647528765793	1.5553741804661398	0.3170715278129847	0.5068957334550346	0.5111685589270167	0.0	0.0	0.0	0.0	0.07920896701144983	5.959197864292917E-4	0.08896553195252298	0.3083967931416193	0.014941993233603472	0.023719183697603126	0.14677842581966563	0.2942050471734533	0.1820798612356778	0.1993899030351131	0.3243251885557572	0.39175139111212554	-83.04530994261522	0.4668422842331676	1.8868960331519047	4.387120653802015	3.4184086888132277	3.522836299271648	3.175972160065583	3.496951662631259	6.470396886677362	5.457685642470979	2.6526015083952346	3.5302966994830562	4.164537354892472	0.6832038657062862	1.2538053164574392	2.915806591488063	1.3177180912486164	0.9163375396946056	0.7495242668687736	0.6069848437451439	0.5320854873215902	0.21997806257573782	0.09960146646285344	0.13840605756481128	0.022523201663650606	0.01740917127709349	0.022978989431747518	0.12306735108148142	0.11567686043995909	0.031082473970575005	0.022107462952451824	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.5791821061200441	
196200000	-42744.21318325011	-42637.46297626534	-106.75020698476939	-42532.699194221495	0.5746152105989595	1	1	1	1	1	0	0	0	1	0	1.7074884939778958	0.7036701680395904	0.1875918642967271	0.35754312804839683	0.571473961334951	0.7092809300258679	0.9461148906041001	0.9436967620842728	1.3264652497892149	0.10908593065535978	1.0464035129077607	1.7074884939778958	0.7036701680395904	0.1875918642967271	0.35754312804839683	0.571473961334951	0.0	0.0	0.0	1.3264652497892149	0.0	5.84119603625112E-4	0.03883779280010423	0.274281057938651	0.02308576473364923	0.028878562045923404	0.1706693428901589	0.3019721394411081	0.1812822162749413	0.19420662740977365	0.3225390168741784	0.07004686908543302	-91.65376179890305	0.6689503392163558	0.44497201101910794	4.02523099103484	4.346054088007659	3.9659739092548576	2.13922420599936	1.8808425996857492	5.495036618009832	8.572449753349694	4.971702320859884	0.9617644937761792	0.46342456810063987	0.6278001460078878	0.6143575996869207	0.2910051195839045	0.10696227506449014	0.12345620836665666	0.1238862460886888	0.6581596325469014	0.3375248154114125	0.45204737965075215	0.3999789623051745	0.21277089389556106	0.45119625627119614	0.2998601708270751	0.06688905117531373	0.06051103136279261	0.053853056661196955	0.12484820304407816	0.04606741123140744	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.6233274772297357	
197100000	-42775.55827480518	-42646.093692559814	-129.4645822453644	-42524.88616200301	0.6262130591835018	1	1	1	1	1	0	1	0	1	0	0.8461804508382206	2.8732877812121753	0.6529082226185857	0.9328560970914019	0.31466952108473084	2.7319183329078713	1.2743930784940753	0.9590670770109049	2.001186496042312	0.19231652620744152	2.621742011116969	0.8461804508382206	2.8732877812121753	0.6529082226185857	0.9328560970914019	0.31466952108473084	0.0	1.2743930784940753	0.0	2.001186496042312	0.0	6.574874274804999E-4	0.05191536238466587	0.27460628212329374	0.027898369774768974	0.0223323497219769	0.16836257344462016	0.29777832823307504	0.18429470293944195	0.19315815114268162	0.3247688176848029	0.14575917585139456	-106.71025517116374	0.4732387536245235	3.8340558338032547	1.8547445852461424	4.039864681010915	1.171499452516646	1.4293656649808175	1.151527467961814	1.992036042847397	2.1611243459789136	0.8571792669407851	2.676945963120018	3.1275620494308924	2.761162650247015	2.107583166300174	0.6577014692568205	2.328571482786015	1.640573373943593	3.2960377260581315	0.5793846338430187	0.553099411593461	0.3490236443840033	0.23078538119947498	0.11153438568677158	0.06651333022233735	0.13012532760843376	0.13236906482713476	0.1139942145279214	0.10843119223832554	0.16927064566654038	0.04838522171318559	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.4894401853092145	
198000000	-42749.098682237345	-42639.19815323999	-109.90052899735538	-42530.61622402285	0.6168231625420255	1	1	1	1	1	0	0	0	0	1	2.2647380814891314	2.4492801610677306	1.1560423326220524	1.6816711089022025	1.1564176561394253	0.4632613380047166	1.3296803323528676	2.2615834267400894	1.8154571172359777	0.5045004451497797	0.8861547955270099	2.2647380814891314	2.4492801610677306	1.1560423326220524	1.6816711089022025	1.1564176561394253	0.0	0.0	0.0	0.0	0.5045004451497797	7.046735731302859E-4	0.07176339087652542	0.28978954398706747	0.028936946052541965	0.022787082694358467	0.24941729042591332	0.3003917360411717	0.1806356489271893	0.19630732663403902	0.32266528839760145	0.17585720512816524	-85.06521460104878	0.9060323922232631	1.2787851346407502	1.613967096804512	1.4490684626187902	2.827971975974913	3.3683388796924936	3.0647091199663548	2.2515339503364693	1.029037651334388	1.6706827776922728	2.864363002762043	1.360851952187435	3.3498237427842414	2.0476013152371135	0.6688347379835976	0.5188186905310938	0.6380738689854429	0.6843161712853159	0.7048605675542811	0.11143904331796037	0.43957832641424954	0.24873727838885193	0.08492145050523905	0.08948417066761481	0.07152981137698389	0.22747159945608883	0.11000622233524629	0.28371390454440315	0.06810305702155386	0.04149044276034225	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.495215395715307	
198900000	-42757.478606127086	-42646.103173571784	-111.3754325552996	-42521.38939432371	0.626630793343142	1	1	1	1	1	0	0	0	0	0	0.6525831400155974	1.2182112125942788	0.9216320247543806	0.6530427286570692	0.34312781753504945	0.6378014058953745	0.3619190920017863	0.5017677718157064	2.427533118553066	0.7491423585387703	2.1674652389763636	0.6525831400155974	1.2182112125942788	0.9216320247543806	0.6530427286570692	0.34312781753504945	0.0	0.0	0.0	0.0	0.0	6.370965004177252E-4	0.026532165817972495	0.2961180549651298	0.060336456574610224	0.02656146529283168	0.22216189784592383	0.29922839007029867	0.18286176426532844	0.19398887765333553	0.32392096801103887	0.13707297868576757	-91.6005852975227	1.641160058869622	4.171499617587207	3.644503300841609	1.9022721472727817	2.1148390089161073	2.9340479192627225	1.6923589914494526	6.218872943669845	3.137739467052681	2.3373410621494903	2.979283808869034	1.497048951627605	2.755843112396054	1.0268392424342163	0.24667353795755917	0.2675779921174431	0.6246895819438079	0.3474216242907361	0.5018238253451861	0.2663456911587106	0.473944315370729	0.2538988958928811	0.24048791155255497	0.11777770969245165	0.4265951270860686	0.05053877315231648	0.03349071942521374	0.1342844516304317	0.06682560187347102	0.048830146334081434	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3.4672031490268638	
199800000	-42766.09906629561	-42638.371948900574	-127.72711739503426	-42526.485428391825	0.6840528205013724	1	1	1	0	0	0	0	0	1	1	0.5018234361914345	0.7378396700768594	0.09607472108874487	4.218167951704601	2.472606751537969	0.7739463124539773	1.3191108306251613	0.7744907098703729	0.26694655861730754	0.8169190291267793	2.932190083811999	0.5018234361914345	0.7378396700768594	0.09607472108874487	0.0	0.0	0.0	0.0	0.0	0.26694655861730754	0.8169190291267793	5.914879712933633E-4	0.08472495675879672	0.3657728930535859	0.040545764781253185	0.04268196266506459	0.2475564412858557	0.3021482760658873	0.1836808137633221	0.19653544600045103	0.3176354641703413	0.0849133947357474	-101.05739464159453	1.8777696079359993	4.327608917026787	8.377257957041115	1.9174835551668017	2.5424046333703494	1.6664811412814806	2.312948541593626	5.181153677601744	4.8686735126589085	3.188336526169398	3.2514718064596084	2.2960975458850963	0.6315944746783037	1.4862819688016222	0.35766450571819086	0.19400077070418303	0.2201526264299471	0.7082353594906875	0.7790065301958427	0.927115573001947	0.3173589281240297	0.16954517198763053	0.0940538325764065	0.07704630800093454	0.1407368369589546	0.0318717584698397	0.17817022125266532	0.23607942614554386	0.060330390021879426	0.053605400040929965	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5.97706388531544	
200700000	-42771.27849217705	-42643.81558719276	-127.46290498429363	-42533.56323936349	0.6291227961665873	1	1	1	1	1	0	0	0	1	0	1.3602335616607282	2.619390508594394	2.0030769032312614	0.5879202027872383	0.7581984573981161	0.7104664967455814	1.791524841771034	0.8756271906433858	2.095798451060923	0.08871042201117116	1.8518789906151645	1.3602335616607282	2.619390508594394	2.0030769032312614	0.5879202027872383	0.7581984573981161	0.0	0.0	0.0	2.095798451060923	0.0	5.975614742131625E-4	0.052388325216579476	0.2720416209776494	0.035182056669985425	0.08127503568835023	0.17549591477986415	0.29692845424924685	0.1824327513373315	0.19779785004813005	0.3228409443652933	1.2928420161365215	-103.03845953595521	0.7521634544816026	1.528875354117879	8.741883462359857	4.61455309794615	3.085811025615714	3.1381331798569705	7.084549633716373	4.150576274332384	3.0304075515300437	1.7788412544308851	1.339494518225591	0.5695192877117927	0.6356202705498029	0.8093170465367682	0.8284115400308788	0.6705448848877004	0.36733475963688067	0.6469456345416569	0.696768401158807	0.9437829131279446	0.48469299837481217	0.1495422609257409	0.22937427316760065	0.1164557061467358	0.058877812955821514	0.08393882730281454	0.06046223587673788	0.11461107665195477	0.12122278469859193	0.04858963514969257	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.9430865790716914	
201600000	-42726.86542397583	-42632.06096716436	-94.80445681147143	-42518.56047030759	0.6025197580812991	1	1	1	1	0	1	0	0	0	1	0.8444687129565559	1.4316215298969432	0.2291677171062674	1.5935530819282266	1.095677960271826	0.13432593638180243	0.482693896100346	1.2440783221463625	1.7347512664288007	0.02956218751469639	1.8065919157400472	0.8444687129565559	1.4316215298969432	0.2291677171062674	1.5935530819282266	0.0	0.13432593638180243	0.0	0.0	0.0	0.02956218751469639	6.103969215236328E-4	0.058214265144692516	0.29171030434668216	0.023926604197894608	0.03215196568365296	0.1537972326548639	0.29734286901421186	0.18170948675079854	0.19554748902668684	0.3254001552083047	0.12008191434042424	-77.85659256625286	0.4855107293792364	2.3780343482397233	2.5403057820899826	4.169340080483567	4.560751844427908	3.1142888372511313	0.684615114633523	4.004655865700655	4.485796733973739	5.207001203011327	3.287746429339711	1.1749989169230441	1.2322081219069048	0.6173945757704716	0.7449890357737418	0.379682408386405	0.18962196028619263	0.18431627409914228	0.07179118099766932	1.0950267998235321	0.514134901991307	0.2729755918591676	0.46212818404737976	0.28823374974138133	0.09281068000275129	0.06600020701716287	0.03346801852954008	0.0671365498732556	0.07549886309785632	0.05244820781714274	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.2998049529349062	
202500000	-42730.67579510004	-42622.88126983748	-107.79452526255521	-42528.159358769204	0.5887547125153377	1	1	1	0	0	0	0	0	1	1	1.8773108831714598	0.926710759268184	0.42109830348116023	0.12061926083627042	0.3510342542721977	0.7215387751731613	1.2785921893793448	0.6815059048276882	1.3557896916738847	1.1448978433806094	2.605570932469901	1.8773108831714598	0.926710759268184	0.42109830348116023	0.0	0.0	0.0	0.0	0.0	1.3557896916738847	1.1448978433806094	6.993138462776891E-4	0.047885073223295084	0.2899769730202673	0.013153993217808744	0.027889857301845577	0.14153933267990976	0.30147402623518144	0.1784494345621552	0.1928282773439649	0.3272482618587005	0.0312179826771313	-92.09262856171901	0.9749556294514986	1.3004457251410042	2.685505952396223	2.5676320826716816	7.379275607051638	3.5876095270180293	2.203694335850522	2.7399607161296275	4.360543040132357	4.92902093967123	2.6150684320141573	1.8482821897651938	2.324415231718838	0.5889396084797264	0.8742377073211849	0.7887621913368716	0.4478511879166836	0.7011019524596592	0.729361372771286	0.2819049390670396	0.18570499457524237	0.5268459174197718	0.22328819111571585	0.0628192743997477	0.060325925435829326	0.05455632755310148	0.09433559886538752	0.10060655557107102	0.08306958186271501	0.020179550480182787	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.6053058054385368	
203400000	-42752.284426871855	-42635.03265173453	-117.25177513731987	-42523.726624174466	0.6390397959108955	1	1	1	1	1	0	0	0	1	0	0.7255114623603534	1.2758746509829313	0.9491951693664761	0.12680176694211984	0.04501349318018858	0.0778532721660171	1.6680990762610968	0.2992033134789224	0.41263018349967046	0.406681558501483	2.0035051268057416	0.7255114623603534	1.2758746509829313	0.9491951693664761	0.12680176694211984	0.04501349318018858	0.0	0.0	0.0	0.41263018349967046	0.0	5.544686020954897E-4	0.05656784105257423	0.307839990006306	0.015351686505563558	0.033796576172473725	0.12110730231160649	0.29565443277869463	0.18237178233092566	0.19820286328405126	0.3237709216063302	0.221413471316121	-101.34565701721459	1.5633450438862877	1.8358548821472234	3.41168580255016	3.764977786913301	5.272982227060159	11.39971602811628	6.773839919027215	5.132247879330607	1.6575530030008914	3.608480807549539	4.287233380574382	1.1064737219393397	0.48136371767862723	0.32099221800215577	0.27094800155664667	0.16652740335613928	0.36284798362763576	0.5315988249214063	0.6812895031893837	0.26770152201954844	0.41433476517540935	0.26657853513242036	0.1438769805275546	0.26871745551263637	0.14613531047620854	0.061240322402963523	0.12990662606636136	0.037841509026400516	0.14350950494460515	0.0637011702178769	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.8270477815580526	
204300000	-42784.643736257705	-42660.91936415415	-123.7243721035554	-42533.536399905315	0.6325682409374792	1	1	1	1	0	0	0	0	0	1	0.30464742599691574	1.302504597501495	0.4283207223386288	0.05972753083134562	0.375783264894599	0.7361404132615824	2.1749209415392388	3.348508939019062	0.12733392194444942	0.9431343659212599	3.591100511713469	0.30464742599691574	1.302504597501495	0.4283207223386288	0.05972753083134562	0.0	0.0	0.0	0.0	0.0	0.9431343659212599	6.221214705690807E-4	0.02277045453552531	0.38003090061339867	0.03068441923996016	0.017598157253792573	0.17977213156783992	0.29856209858085514	0.1835329315873703	0.19327476312864533	0.3246302067031309	0.1238699430906317	-106.94335309057055	0.6123585941867415	0.7001892915597993	4.773085704728763	7.213410841259615	3.860338754266214	12.345060728165658	4.587446490083246	4.710229812072539	2.3891929710620796	1.9489969699122829	0.9279181320628764	0.5116803007683631	0.8228661385065318	0.3460799237745714	0.3561031280345919	1.2383039876002893	0.7880082916112374	1.8735732293249638	0.4421849444005263	0.4568001735422069	0.27698910814687616	0.15146434267153908	0.17032986438063238	0.2748036054499553	0.39942848105912127	0.12571144042837618	0.05171643060758439	0.05131142294376035	0.056920048464111264	0.058087857948375135	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.34054102792679347	
205200000	-42770.50213170195	-42649.65815222643	-120.84397947551487	-42539.23081024392	0.5968681396434912	1	1	1	1	1	0	0	0	1	0	0.9940169134683581	1.595320079306381	0.7035744266968246	0.21910972240754836	1.1935927336098893	0.06714476814405287	1.1312624912862965	2.2656541098546885	0.6828996739185317	0.14607874852150818	2.700130880606681	0.9940169134683581	1.595320079306381	0.7035744266968246	0.21910972240754836	1.1935927336098893	0.0	0.0	0.0	0.6828996739185317	0.0	6.465208631196845E-4	0.0774489753628185	0.42542485538885805	0.02777950490280308	0.019829627008781287	0.2917188044091299	0.2958046785270682	0.17937787151093623	0.19859871885616912	0.32621873110582805	0.06044650882643109	-101.40365127054238	0.45843626873226556	2.2646820676956536	3.011763148103068	2.1554185228725786	3.0651163275358133	2.380764283428524	2.3833565990674708	2.934169435287328	9.723861627437524	2.5723127476069063	6.116254032973353	2.6051410873837497	0.7158344873471376	1.2231966708096245	1.0644786666719273	0.8243350925721298	0.7177401671904199	0.3991083091858774	0.3066018518420545	0.5575517742137212	0.17900332511007988	0.23184808534594029	0.46097408027762504	0.1235239656675009	0.15561564773939968	0.136282395605902	0.2851607002414955	0.17700688124488953	0.07794558413981038	0.057925819379360505	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.9652232135979546	
206100000	-42751.35586722352	-42637.63408827163	-113.72177895189422	-42524.68810060785	0.5744559740056218	1	1	1	0	1	0	0	0	1	0	1.7585229680364907	2.3170020969894933	0.678896871271552	0.9764132687785665	0.4892437733628918	0.3344293302564438	2.2062774553816618	2.2183865945132215	2.324386026595652	1.4677750095867765	2.2619321221104443	1.7585229680364907	2.3170020969894933	0.678896871271552	0.0	0.4892437733628918	0.0	0.0	0.0	2.324386026595652	0.0	6.568208665744061E-4	0.05731728974970872	0.3479892927962088	0.014369975167942901	0.0245942728496278	0.19748915357649602	0.2993251762116556	0.17886827216937196	0.1965276298758055	0.3252789217431685	0.10915427060482097	-88.30055030553248	1.4000775769507954	3.225036910379932	3.352907547312684	3.3239070461460716	2.280726723649741	3.9983571856555544	6.141584273968873	3.7201852553317214	3.004779529113277	0.7672320435277712	1.3356271949812744	1.4838519233062122	1.6291633680374853	2.1772316550780326	0.607970854585589	1.0981347828661179	1.115707310848542	0.9986570104056285	0.4213400098277752	0.3742322169752609	0.1748480622200061	0.12102312479617883	0.1385832143291323	0.13858854296649373	0.1398436833961668	0.05032006842601689	0.057649437890875656	0.056139277302717214	0.14924132510918914	0.010774671925789736	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3.4564972565544396	
207000000	-42803.74352422138	-42636.81660217464	-166.92692204674856	-42513.033214479816	0.6141803717867441	0	1	1	0	1	1	0	0	1	0	0.09240815041103985	2.1346913971307346	1.0283196393163094	2.168877031032339	0.9851300946216334	1.0226629081880003	0.14959520533598292	1.7695204961690634	1.3814779343979013	2.28118163300881	2.3095436718815527	0.0	2.1346913971307346	1.0283196393163094	0.0	0.9851300946216334	1.0226629081880003	0.0	0.0	1.3814779343979013	0.0	5.431538691387323E-4	0.03184616347510633	0.2715869549375346	0.024908806817664792	0.019164893322617147	0.20856644477450403	0.2968971309557647	0.18518965589484693	0.19633542726985231	0.3215777858795374	0.10121832421543146	-144.32942956426723	1.206541695955005	2.5926514818914614	3.6611765598486024	1.5903821089021095	3.412336002440517	6.048621950013458	4.918218666461954	2.429186059751292	15.50219014158503	5.563958436296053	3.2265148370960612	3.0775430605308194	1.3113187293732675	1.455466895643948	0.8834714730174398	1.3516198631920162	2.2552323991571885	2.230372827960784	1.3317478551034732	0.3911566184937877	0.9346621385405519	0.23583521565529217	0.13057912969797306	0.13536605678912952	0.19174067034695205	0.47670968307593964	0.18114395324446603	0.13130929073355205	0.18653050551924885	0.081363485033345	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.730690513582475	
207900000	-42734.75552351245	-42630.537298544725	-104.21822496772985	-42522.74483189374	0.6003062004073317	1	1	1	0	0	0	0	0	0	1	0.5425278794359444	0.46129201054284447	0.46117487591083806	2.0074048023436446	0.6434149728903844	0.4172000409850687	0.2872767871730722	0.16171092274088789	1.7455276827772295	3.1466243603588073	5.654056352416226	0.5425278794359444	0.46129201054284447	0.46117487591083806	0.0	0.0	0.0	0.0	0.0	0.0	3.1466243603588073	5.964478988752045E-4	0.04035322689506326	0.33356161219370994	0.027096194011207754	0.010090474582057205	0.21212640368560734	0.29935623939057865	0.18100117921798203	0.19541887703475752	0.32422370435668285	0.0748692005586449	-86.2309084209344	0.37336799325137365	4.868008234184381	2.2364740990019514	1.135458946158385	1.98907601716267	1.1715824911649482	1.9283040511035427	2.907495053284132	2.0424108139383366	2.1847127607098247	1.853851137000083	1.2257846241388606	0.9866612826079361	0.3726838042691077	0.7053946210860428	1.13339381477303	1.0155577795476565	0.29013933137782366	0.21951559249761168	0.3672535335542176	0.49613733239533464	0.30427143020889835	0.20120068647755482	0.15377877141058116	0.11485370975244322	0.10663398449225568	0.1346875673931754	0.0906726924998705	0.04333196724837926	0.08813925690587819	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.0850726714379246	
208800000	-42751.73149372721	-42633.52090955063	-118.21058417657991	-42519.95857402618	0.5777665047247649	1	1	1	1	1	0	0	0	1	0	0.8067511145191382	1.1623115572515719	0.5077742004177471	0.19901657753034763	0.6671802341948893	0.07359914324857851	1.152410886062508	0.4491600744992484	1.983412992194633	3.0513598239867883	3.15221399733164	0.8067511145191382	1.1623115572515719	0.5077742004177471	0.19901657753034763	0.6671802341948893	0.0	0.0	0.0	1.983412992194633	0.0	7.46701021242121E-4	0.04561620216279049	0.242564106785217	0.012381771079638748	0.02488919546006672	0.17429025918650948	0.2993302922145811	0.18276871694301958	0.19791647281275412	0.31998451802964645	0.2414623646764177	-100.53371405861142	0.5489716156344356	4.284600348321514	3.071854841007829	9.91987240055933	1.0474707214558836	3.5804274107277636	1.5962112466344647	4.228106267022153	2.972063523367328	2.2799440978987855	1.4341916554339478	2.253604587745417	0.7122987203322686	1.3873839839593018	0.5488363543128852	0.18859180049657168	0.7233073527970849	1.0693679223906547	0.3931943883893549	0.8356810575859147	0.29768858234795964	0.2955154949351056	0.4364680308882765	0.20712528205909914	0.3635028498461802	0.16137000933514975	0.3334312358772655	0.05788535130324299	0.053217962272639995	0.03510344555871186	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.2744759169909806	
